order_item_id,order_id,product_id,quantity,unit_price,unit_price_after_discount,line_total,discount_percent,commission_amount,maintenance_amount,shipping_fee_item,estimated_delivery_start,estimated_delivery_end,item_status,is_campaign,product_campaign_id
2629,1667,P004369,1,1880.19,1880.19,1880.19,0,188.02,9.4,30,2/8/2025,2/10/2025 0:00,Completed,0,
2630,1667,P004080,1,4756.97,4756.97,4756.97,0,380.56,23.78,200,2/10/2025,2/12/2025 0:00,Completed,0,
2631,1667,P003453,1,10647.31,10647.31,10647.31,0,532.37,0,30,2/10/2025,2/12/2025 0:00,Completed,0,
2632,1667,P003133,1,8745.7,8745.7,8745.7,0,699.66,0,200,2/9/2025,2/11/2025 0:00,Completed,0,
2633,1668,P004765,1,119.43,119.43,119.43,0,3.58,2.39,70,2/26/2023,2/28/2023 0:00,Completed,0,
2634,1668,P004010,2,1307.72,1307.72,2615.44,0,209.24,13.08,50,2/26/2023,2/28/2023 0:00,Cancelled,0,
2635,1669,P004532,1,146.47,141.19,141.19,3.6,4.24,2.82,30,12/13/2023,12/14/2023 0:00,Completed,1,PC004607
2636,1670,P000313,1,77.26,77.26,77.26,0,2.32,0,70,1/24/2024,1/26/2024 0:00,Completed,0,
2637,1671,P002285,1,117.93,117.93,117.93,0,3.54,0,30,6/25/2025,6/27/2025 0:00,Completed,0,
2638,1671,P001526,1,561.95,561.95,561.95,0,44.96,0,70,6/27/2025,6/29/2025 0:00,Refunded,0,
2639,1672,P000130,1,96.74,96.74,96.74,0,2.9,0,50,6/2/2025,6/4/2025 0:00,Cancelled,0,
2640,1673,P004383,4,4654.36,3574.55,14298.2,23.2,1429.82,71.49,30,10/12/2024,10/13/2024 0:00,Completed,1,PC014337
2641,1674,P001171,1,8073.73,7024.14,7024.14,13,561.93,0,200,4/15/2023,4/16/2023 0:00,Cancelled,1,PC014338
2642,1674,P000589,1,80.24,75.9,75.9,5.4,2.28,0,30,4/14/2023,4/15/2023 0:00,Completed,1,
2643,1674,P001471,3,5804.13,5200.5,15601.49,10.4,1248.12,0,150,4/16/2023,4/17/2023 0:00,Completed,1,
2644,1675,P002377,1,121.25,121.25,121.25,0,3.64,0,30,12/9/2025,12/11/2025 0:00,Completed,0,
2645,1675,P001386,1,6086.13,6086.13,6086.13,0,304.31,0,100,12/10/2025,12/12/2025 0:00,Completed,0,
2646,1676,P002917,1,394.94,394.94,394.94,0,47.39,0,20,1/2/2025,1/3/2025 0:00,Completed,0,
2647,1677,P002757,1,191.55,191.55,191.55,0,5.75,0,70,10/24/2025,10/26/2025 0:00,Completed,0,
2648,1678,P003337,2,6064.41,6064.41,12128.82,0,970.31,0,150,9/12/2025,9/14/2025 0:00,Completed,0,
2649,1678,P004650,1,234.22,234.22,234.22,0,7.03,4.68,70,9/13/2025,9/15/2025 0:00,Completed,0,
2650,1679,P003966,1,6986.03,6986.03,6986.03,0,558.88,34.93,150,12/17/2024,12/18/2024 0:00,Completed,0,
2651,1680,P001195,1,14934.96,14934.96,14934.96,0,1194.8,0,200,12/5/2024,12/7/2024 0:00,Completed,0,
2652,1681,P004176,1,158.18,144.89,144.89,8.4,4.35,2.9,70,4/13/2025,4/15/2025 0:00,Completed,1,
2653,1682,P004655,2,172.55,172.55,345.09,0,10.35,6.9,70,6/1/2025,6/3/2025 0:00,Cancelled,0,
2654,1682,P004754,2,170.41,170.41,340.82,0,10.22,1.7,70,6/1/2025,6/3/2025 0:00,Completed,0,
2655,1683,P002547,1,5734.04,5734.04,5734.04,0,458.72,0,200,6/26/2025,6/28/2025 0:00,Cancelled,0,
2656,1684,P000631,1,182.32,182.32,182.32,0,5.47,0,70,12/25/2025,12/27/2025 0:00,Completed,0,
2657,1685,P001583,2,16498.33,16498.33,32996.65,0,1649.83,0,100,3/30/2024,4/1/2024 0:00,Completed,0,
2658,1685,P001334,1,12054.9,12054.9,12054.9,0,964.39,0,200,4/1/2024,4/3/2024 0:00,Completed,0,
2659,1685,P004182,1,11528.45,11528.45,11528.45,0,922.28,57.64,150,3/30/2024,4/1/2024 0:00,Completed,0,
2660,1686,P003749,1,218.66,218.66,218.66,0,6.56,0,50,6/1/2024,6/3/2024 0:00,Cancelled,0,
2661,1687,P001470,1,3116.03,3116.03,3116.03,0,249.28,0,150,7/5/2025,7/7/2025 0:00,Completed,0,
2662,1687,P004347,1,11076.2,11076.2,11076.2,0,886.1,55.38,200,7/5/2025,7/6/2025 0:00,Completed,0,
2663,1687,P003095,1,729.05,729.05,729.05,0,58.32,0,50,7/3/2025,7/4/2025 0:00,Completed,0,
2664,1687,P000989,1,18203.95,18203.95,18203.95,0,910.2,0,30,7/5/2025,7/7/2025 0:00,Completed,0,
2665,1688,P001849,1,10533,10533,10533,0,842.64,0,200,7/1/2025,7/3/2025 0:00,Completed,0,
2666,1689,P001457,3,12129.62,12129.62,36388.86,0,2911.11,0,150,6/28/2023,6/30/2023 0:00,Completed,0,
2667,1689,P003934,1,1892.54,1892.54,1892.54,0,189.25,9.46,30,6/28/2023,6/30/2023 0:00,Completed,0,
2668,1689,P000639,1,11545.81,11545.81,11545.81,0,923.67,0,200,6/27/2023,6/29/2023 0:00,Cancelled,0,
2669,1690,P000206,2,605.12,605.12,1210.25,0,121.02,0,20,12/12/2024,12/14/2024 0:00,Completed,0,
2670,1691,P002467,1,4250.15,4250.15,4250.15,0,340.01,0,100,7/3/2025,7/5/2025 0:00,Completed,0,
2671,1692,P004630,1,14966.28,14966.28,14966.28,0,1197.3,74.83,200,10/20/2025,10/22/2025 0:00,Completed,0,
2672,1693,P004305,1,70.59,70.59,70.59,0,2.12,0.35,70,4/20/2024,4/22/2024 0:00,Completed,0,
2673,1693,P001247,1,551.39,551.39,551.39,0,55.14,0,20,4/20/2024,4/22/2024 0:00,Completed,0,
2674,1693,P004383,2,2793.27,2793.27,5586.53,0,558.65,27.93,30,4/19/2024,4/21/2024 0:00,Completed,0,
2675,1693,P001383,2,1533.11,1533.11,3066.23,0,153.31,0,20,4/21/2024,4/23/2024 0:00,Cancelled,0,
2676,1694,P001901,2,37999.77,37999.77,75999.53,0,3799.98,0,50,12/22/2025,12/24/2025 0:00,Completed,0,
2677,1695,P001468,1,12333.84,11088.12,11088.12,10.1,887.05,0,200,10/12/2025,10/14/2025 0:00,Completed,1,
2678,1695,P001535,1,6475.8,5789.37,5789.37,10.6,463.15,0,150,10/12/2025,10/14/2025 0:00,Cancelled,1,
2679,1695,P004549,1,81.99,76.33,76.33,6.9,2.29,1.53,70,10/12/2025,10/14/2025 0:00,Completed,1,
2680,1696,P001156,1,4088.1,4088.1,4088.1,0,327.05,0,150,12/18/2024,12/20/2024 0:00,Cancelled,0,
2681,1696,P003536,1,852.89,852.89,852.89,0,68.23,0,70,12/17/2024,12/19/2024 0:00,Cancelled,0,
2682,1697,P003494,1,10681.18,10681.18,10681.18,0,854.49,0,150,7/23/2025,7/25/2025 0:00,Cancelled,0,
2683,1697,P001390,1,6983.04,6983.04,6983.04,0,349.15,0,100,7/21/2025,7/23/2025 0:00,Cancelled,0,
2684,1698,P003104,1,962.25,962.25,962.25,0,76.98,0,50,6/13/2025,6/15/2025 0:00,Completed,0,
2685,1698,P003961,2,1702.49,1702.49,3404.99,0,272.4,17.02,50,6/14/2025,6/16/2025 0:00,Refunded,0,
2686,1698,P002043,1,11025.96,11025.96,11025.96,0,882.08,0,200,6/14/2025,6/16/2025 0:00,Completed,0,
2687,1699,P002550,1,1470.42,1470.42,1470.42,0,73.52,0,20,1/1/2025,1/3/2025 0:00,Cancelled,0,
2688,1700,P004188,1,5691.35,5691.35,5691.35,0,455.31,28.46,150,8/31/2025,9/2/2025 0:00,Completed,0,
2689,1700,P003428,1,2150.12,2150.12,2150.12,0,215.01,0,30,8/31/2025,9/2/2025 0:00,Completed,0,
2690,1701,P003112,1,4707.06,4707.06,4707.06,0,376.56,0,50,6/7/2025,6/9/2025 0:00,Completed,0,
2691,1701,P002961,1,381.71,381.71,381.71,0,45.8,0,20,6/5/2025,6/6/2025 0:00,Cancelled,0,
2692,1702,P003102,1,13347.24,13347.24,13347.24,0,1067.78,0,150,9/17/2024,9/19/2024 0:00,Completed,0,
2693,1702,P001327,1,464.85,464.85,464.85,0,37.19,0,50,9/16/2024,9/18/2024 0:00,Cancelled,0,
2694,1703,P002561,3,2131.64,2131.64,6394.91,0,319.75,0,20,6/19/2025,6/21/2025 0:00,Completed,0,
2695,1704,P000423,1,101,101,101,0,3.03,0,50,10/1/2025,10/2/2025 0:00,Completed,0,
2696,1705,P003946,1,9832.04,9832.04,9832.04,0,786.56,49.16,150,11/28/2025,11/30/2025 0:00,Completed,0,
2697,1706,P000492,3,14715.52,14715.52,44146.55,0,3531.72,0,200,5/22/2023,5/24/2023 0:00,Cancelled,0,
2698,1706,P000012,2,34849.08,34849.08,69698.16,0,3484.91,0,50,5/24/2023,5/26/2023 0:00,Completed,0,
2699,1707,P002765,1,85.18,85.18,85.18,0,2.56,0,70,7/19/2025,7/21/2025 0:00,Completed,0,
2700,1707,P004297,3,629.46,629.46,1888.39,0,226.61,9.44,20,7/19/2025,7/21/2025 0:00,Cancelled,0,
2701,1708,P004497,2,8939.58,8939.58,17879.16,0,1430.33,89.4,200,6/23/2024,6/25/2024 0:00,Completed,0,
2702,1708,P003426,1,4104.41,4104.41,4104.41,0,410.44,0,30,6/22/2024,6/24/2024 0:00,Cancelled,0,
2703,1708,P002477,1,10042.16,10042.16,10042.16,0,803.37,0,200,6/22/2024,6/24/2024 0:00,Completed,0,
2704,1708,P001534,2,943.87,943.87,1887.73,0,151.02,0,50,6/23/2024,6/25/2024 0:00,Completed,0,
2705,1709,P003099,1,9307.45,9307.45,9307.45,0,744.6,0,200,7/23/2023,7/25/2023 0:00,Cancelled,0,
2706,1710,P004041,3,301.83,290.06,870.19,3.9,26.11,17.4,50,10/10/2025,10/12/2025 0:00,Completed,1,PC014339
2707,1710,P004173,2,163.71,156.01,312.02,4.7,9.36,6.24,50,10/11/2025,10/13/2025 0:00,Completed,1,
2708,1711,P002820,1,6405.81,6405.81,6405.81,0,512.46,0,100,8/24/2024,8/26/2024 0:00,Completed,0,
2709,1711,P003413,1,15181.07,15181.07,15181.07,0,759.05,0,30,8/23/2024,8/25/2024 0:00,Cancelled,0,
2710,1712,P002884,1,10825.18,10825.18,10825.18,0,541.26,0,30,12/16/2023,12/18/2023 0:00,Completed,0,
2711,1712,P001363,1,5584.27,5584.27,5584.27,0,558.43,0,30,12/15/2023,12/16/2023 0:00,Cancelled,0,
2712,1713,P002510,1,6154.09,6154.09,6154.09,0,492.33,0,150,12/19/2025,12/21/2025 0:00,Completed,0,
2713,1714,P003001,3,8505.19,8505.19,25515.57,0,2041.25,0,150,7/21/2024,7/23/2024 0:00,Completed,0,
2714,1715,P001688,1,3861.25,3861.25,3861.25,0,308.9,0,150,8/3/2025,8/4/2025 0:00,Completed,0,
2715,1715,P003743,2,191.43,191.43,382.87,0,11.49,0,70,8/1/2025,8/3/2025 0:00,Cancelled,0,
2716,1716,P002433,1,92.5,92.5,92.5,0,2.78,0,70,12/2/2025,12/4/2025 0:00,Completed,0,
2717,1717,P002009,1,205.56,205.56,205.56,0,24.67,0,20,10/16/2025,10/17/2025 0:00,Completed,0,
2718,1717,P002636,1,2617.38,2617.38,2617.38,0,261.74,0,30,10/15/2025,10/16/2025 0:00,Completed,0,
2719,1718,P002533,1,10953.02,10953.02,10953.02,0,876.24,0,150,10/21/2025,10/23/2025 0:00,Completed,0,
2720,1719,P002253,2,5368.58,5368.58,10737.17,0,858.97,0,150,12/23/2025,12/25/2025 0:00,Completed,0,
2721,1720,P000590,1,122.27,122.27,122.27,0,3.67,0,50,11/25/2025,11/26/2025 0:00,Completed,0,
2722,1721,P000145,1,44198.01,44198.01,44198.01,0,2209.9,0,50,7/2/2025,7/4/2025 0:00,Completed,0,
2723,1722,P000375,1,169.42,169.42,169.42,0,20.33,0,20,8/19/2025,8/20/2025 0:00,Completed,0,
2724,1723,P004374,1,12636.12,12636.12,12636.12,0,631.81,63.18,100,6/5/2025,6/7/2025 0:00,Cancelled,0,
2725,1724,P004824,2,6928.31,6928.31,13856.63,0,1108.53,69.28,150,8/26/2025,8/27/2025 0:00,Completed,0,
2726,1724,P001852,1,8496.67,8496.67,8496.67,0,679.73,0,200,8/26/2025,8/28/2025 0:00,Completed,0,
2727,1724,P004398,1,202.9,202.9,202.9,0,6.09,4.06,30,8/25/2025,8/27/2025 0:00,Completed,0,
2728,1725,P001696,1,10234.67,10234.67,10234.67,0,818.77,0,150,10/20/2022,10/22/2022 0:00,Completed,0,
2729,1726,P002410,2,191.34,191.34,382.68,0,11.48,0,70,10/15/2025,10/17/2025 0:00,Completed,0,
2730,1726,P002243,3,5662.7,5662.7,16988.11,0,1359.05,0,100,10/17/2025,10/19/2025 0:00,Refunded,0,
2731,1726,P003352,2,657.86,657.86,1315.73,0,105.26,0,50,10/17/2025,10/19/2025 0:00,Completed,0,
2732,1727,P000761,1,177.4,177.4,177.4,0,5.32,0,70,6/20/2025,6/22/2025 0:00,Completed,0,
2733,1727,P003858,1,6086.64,6086.64,6086.64,0,486.93,0,150,6/20/2025,6/22/2025 0:00,Completed,0,
2734,1727,P000943,1,14736.35,14736.35,14736.35,0,1178.91,0,150,6/19/2025,6/20/2025 0:00,Completed,0,
2735,1728,P003816,1,7598.37,7598.37,7598.37,0,379.92,0,100,6/12/2025,6/14/2025 0:00,Completed,0,
2736,1728,P000366,1,256.03,256.03,256.03,0,30.72,0,20,6/11/2025,6/13/2025 0:00,Completed,0,
2737,1729,P000855,1,66.67,66.67,66.67,0,2,0,50,9/23/2024,9/24/2024 0:00,Completed,0,
2738,1729,P001279,2,32112.47,32112.47,64224.94,0,3211.25,0,50,9/24/2024,9/25/2024 0:00,Completed,0,
2739,1730,P004715,1,44.48,44.48,44.48,0,1.33,0.22,70,9/29/2025,10/1/2025 0:00,Completed,0,
2740,1731,P001695,1,1536.39,1536.39,1536.39,0,122.91,0,70,11/24/2023,11/26/2023 0:00,Completed,0,
2741,1731,P001533,1,10463.91,10463.91,10463.91,0,837.11,0,200,11/25/2023,11/27/2023 0:00,Completed,0,
2742,1731,P002296,1,124.28,124.28,124.28,0,3.73,0,70,11/24/2023,11/26/2023 0:00,Completed,0,
2743,1732,P003010,1,14030.32,14030.32,14030.32,0,1122.43,0,200,9/3/2024,9/4/2024 0:00,Completed,0,
2744,1732,P001902,2,20882.59,20882.59,41765.18,0,2088.26,0,50,9/4/2024,9/5/2024 0:00,Cancelled,0,
2745,1733,P004120,1,6514.27,6514.27,6514.27,0,325.71,32.57,100,9/21/2024,9/23/2024 0:00,Completed,0,
2746,1734,P001484,2,6415.18,6415.18,12830.35,0,1026.43,0,200,12/1/2022,12/3/2022 0:00,Cancelled,0,
2747,1735,P003343,4,6693.27,6693.27,26773.07,0,2141.85,0,150,8/6/2024,8/8/2024 0:00,Completed,0,
2748,1736,P003048,2,158.28,158.28,316.55,0,9.5,0,70,1/20/2025,1/22/2025 0:00,Completed,0,
2749,1737,P002502,4,5856.25,5856.25,23425.01,0,1874,0,200,12/31/2025,1/2/2026 0:00,Completed,0,
2750,1738,P003219,1,30.33,30.33,30.33,0,0.91,0,50,6/29/2025,7/1/2025 0:00,Completed,0,
2751,1739,P000848,1,132.28,132.28,132.28,0,3.97,0,50,6/9/2025,6/11/2025 0:00,Cancelled,0,
2752,1740,P002279,1,192.22,192.22,192.22,0,5.77,0,70,12/27/2025,12/29/2025 0:00,Cancelled,0,
2753,1740,P001665,1,328.69,328.69,328.69,0,39.44,0,20,12/27/2025,12/28/2025 0:00,Refunded,0,
2754,1741,P003398,1,18414.67,18414.67,18414.67,0,920.73,0,30,7/20/2025,7/22/2025 0:00,Completed,0,
2755,1741,P003537,1,923.17,923.17,923.17,0,73.85,0,50,7/21/2025,7/23/2025 0:00,Completed,0,
2756,1741,P000952,1,2695.7,2695.7,2695.7,0,215.66,0,150,7/20/2025,7/21/2025 0:00,Completed,0,
2757,1742,P003005,1,2184.69,1966.22,1966.22,10,157.3,0,150,11/12/2025,11/14/2025 0:00,Cancelled,1,PC014340
2758,1743,P004528,1,15109.69,14308.88,14308.88,5.3,715.44,71.54,50,4/15/2024,4/17/2024 0:00,Completed,1,
2759,1743,P004497,1,9217.74,8001,8001,13.2,640.08,40.01,200,4/14/2024,4/16/2024 0:00,Completed,1,
2760,1744,P000722,2,5616.82,5616.82,11233.63,0,1123.36,0,30,9/26/2025,9/27/2025 0:00,Cancelled,0,
2761,1745,P003556,1,7547.98,7547.98,7547.98,0,603.84,0,200,10/11/2025,10/13/2025 0:00,Cancelled,0,
2762,1746,P003495,2,334.06,334.06,668.12,0,80.17,0,20,8/28/2024,8/29/2024 0:00,Cancelled,0,
2763,1747,P001054,1,1054.07,1054.07,1054.07,0,84.33,0,50,6/3/2024,6/5/2024 0:00,Completed,0,
2764,1748,P000774,1,98.81,98.81,98.81,0,2.96,0,50,6/15/2024,6/17/2024 0:00,Completed,0,
2765,1748,P004634,1,6013.98,6013.98,6013.98,0,481.12,30.07,150,6/15/2024,6/17/2024 0:00,Cancelled,0,
2766,1749,P002728,1,13334.71,13334.71,13334.71,0,1066.78,0,150,2/7/2023,2/9/2023 0:00,Cancelled,0,
2767,1750,P003511,2,2129.14,2129.14,4258.29,0,425.83,0,30,10/17/2022,10/19/2022 0:00,Cancelled,0,
2768,1750,P003556,1,10215.21,10215.21,10215.21,0,817.22,0,200,10/15/2022,10/17/2022 0:00,Completed,0,
2769,1750,P004649,1,80.96,80.96,80.96,0,2.43,1.62,70,10/15/2022,10/17/2022 0:00,Completed,0,
2770,1751,P004232,1,13727.19,13727.19,13727.19,0,686.36,68.64,30,2/2/2025,2/4/2025 0:00,Completed,0,
2771,1752,P001838,1,1891.9,1891.9,1891.9,0,227.03,0,20,11/19/2025,11/21/2025 0:00,Cancelled,0,
2772,1752,P002053,4,1365.09,1365.09,5460.37,0,436.83,0,50,11/19/2025,11/21/2025 0:00,Completed,0,
2773,1753,P000434,1,27.46,27.46,27.46,0,0.82,0,50,6/8/2024,6/10/2024 0:00,Refunded,0,
2774,1753,P003854,2,8913.54,8913.54,17827.08,0,1426.17,0,200,6/7/2024,6/8/2024 0:00,Completed,0,
2775,1754,P000937,2,7744.44,7744.44,15488.88,0,1239.11,0,150,6/17/2025,6/19/2025 0:00,Completed,0,
2776,1755,P002665,2,23897.4,23897.4,47794.8,0,2389.74,0,50,7/25/2023,7/27/2023 0:00,Cancelled,0,
2777,1756,P003429,2,1984.02,1984.02,3968.03,0,396.8,0,30,9/2/2025,9/3/2025 0:00,Cancelled,0,
2778,1757,P001049,3,9730.05,9730.05,29190.16,0,2335.21,0,200,9/20/2025,9/21/2025 0:00,Completed,0,
2779,1758,P000592,2,167.47,167.47,334.94,0,10.05,0,50,9/15/2025,9/17/2025 0:00,Cancelled,0,
2780,1758,P000787,1,167.07,167.07,167.07,0,5.01,0,70,9/17/2025,9/19/2025 0:00,Completed,0,
2781,1759,P001457,1,8173.17,8173.17,8173.17,0,653.85,0,150,1/4/2025,1/6/2025 0:00,Completed,0,
2782,1760,P004482,4,264.45,264.45,1057.78,0,105.78,5.29,20,5/1/2025,5/3/2025 0:00,Completed,0,
2783,1760,P000489,2,9303.89,9303.89,18607.77,0,1488.62,0,150,5/1/2025,5/3/2025 0:00,Cancelled,0,
2784,1760,P002764,1,136.45,136.45,136.45,0,4.09,0,70,5/2/2025,5/4/2025 0:00,Completed,0,
2785,1761,P003894,1,301.37,301.37,301.37,0,36.16,0,20,6/6/2025,6/8/2025 0:00,Completed,0,
2786,1761,P001456,1,11443.46,11443.46,11443.46,0,572.17,0,100,6/6/2025,6/8/2025 0:00,Completed,0,
2787,1762,P002413,3,77.08,77.08,231.24,0,6.94,0,70,10/23/2025,10/25/2025 0:00,Cancelled,0,
2788,1762,P000193,1,165.55,165.55,165.55,0,19.87,0,20,10/22/2025,10/23/2025 0:00,Cancelled,0,
2789,1763,P004103,1,1079.79,1079.79,1079.79,0,53.99,5.4,20,11/12/2024,11/14/2024 0:00,Completed,0,
2790,1764,P002764,1,130.84,124.82,124.82,4.6,3.74,0,70,10/10/2025,10/12/2025 0:00,Completed,1,PC011435
2791,1764,P001421,1,652.54,495.27,495.27,24.1,49.53,0,20,10/10/2025,10/12/2025 0:00,Completed,1,
2792,1765,P001540,4,3697.89,3697.89,14791.55,0,1183.32,0,150,8/20/2024,8/22/2024 0:00,Completed,0,
2793,1766,P004779,1,91.53,91.53,91.53,0,2.75,1.83,50,11/15/2025,11/17/2025 0:00,Refunded,0,
2794,1767,P002812,2,3773.37,3773.37,7546.75,0,603.74,0,150,9/21/2025,9/22/2025 0:00,Completed,0,
2795,1767,P002975,1,7449.16,7449.16,7449.16,0,372.46,0,20,9/21/2025,9/22/2025 0:00,Completed,0,
2796,1768,P003242,2,78.81,78.81,157.63,0,4.73,0,30,12/26/2025,12/28/2025 0:00,Cancelled,0,
2797,1768,P003843,1,872.93,872.93,872.93,0,69.83,0,70,12/25/2025,12/27/2025 0:00,Completed,0,
2798,1768,P004854,2,2540.99,2540.99,5081.99,0,406.56,25.41,100,12/26/2025,12/28/2025 0:00,Completed,0,
2799,1769,P001045,2,11923.22,11923.22,23846.45,0,1907.72,0,200,8/8/2025,8/10/2025 0:00,Completed,0,
2800,1770,P000828,1,59.47,59.47,59.47,0,1.78,0,70,10/22/2025,10/24/2025 0:00,Cancelled,0,
2801,1771,P003176,2,4845.1,4845.1,9690.21,0,484.51,0,50,9/13/2025,9/15/2025 0:00,Completed,0,
2802,1772,P004570,1,21.62,21.62,21.62,0,0.65,0.43,50,12/29/2025,12/31/2025 0:00,Cancelled,0,
2803,1772,P004384,2,3108.39,3108.39,6216.79,0,621.68,31.08,30,12/30/2025,1/1/2026 0:00,Completed,0,
2804,1772,P000943,3,7413.19,7413.19,22239.58,0,1779.17,0,150,12/31/2025,1/2/2026 0:00,Completed,0,
2805,1772,P004853,1,7700.63,7700.63,7700.63,0,616.05,38.5,200,12/29/2025,12/31/2025 0:00,Completed,0,
2806,1773,P001519,1,2190.62,2190.62,2190.62,0,175.25,0,70,11/22/2025,11/24/2025 0:00,Completed,0,
2807,1774,P001482,2,3786.66,3786.66,7573.32,0,605.87,0,150,12/31/2025,1/1/2026 0:00,Completed,0,
2808,1775,P003742,2,165.26,165.26,330.51,0,9.92,0,50,10/8/2025,10/10/2025 0:00,Completed,0,
2809,1776,P001516,1,3906.87,3680.27,3680.27,5.8,294.42,0,150,9/11/2025,9/13/2025 0:00,Cancelled,1,
2810,1777,P001462,2,2137.97,2137.97,4275.95,0,342.08,0,50,11/15/2025,11/16/2025 0:00,Completed,0,
2811,1778,P000542,1,1163.81,901.95,901.95,22.5,90.2,0,30,11/11/2025,11/13/2025 0:00,Completed,1,PC012511
2812,1778,P002880,1,12526.39,11286.28,11286.28,9.9,564.31,0,100,11/11/2025,11/13/2025 0:00,Completed,1,
2813,1778,P001605,4,429.07,365.57,1462.29,14.8,175.47,0,20,11/12/2025,11/14/2025 0:00,Completed,1,
2814,1778,P002724,1,7007.13,6054.16,6054.16,13.6,484.33,0,150,11/12/2025,11/13/2025 0:00,Cancelled,1,
2815,1779,P001386,1,9638.87,9638.87,9638.87,0,481.94,0,100,2/25/2025,2/27/2025 0:00,Completed,0,
2816,1780,P001064,1,12409.31,12409.31,12409.31,0,992.75,0,150,9/25/2025,9/27/2025 0:00,Completed,0,
2817,1781,P003299,1,595.49,595.49,595.49,0,71.46,0,20,8/9/2024,8/10/2024 0:00,Completed,0,
2818,1781,P003024,1,2081.04,2081.04,2081.04,0,166.48,0,150,8/10/2024,8/12/2024 0:00,Cancelled,0,
2819,1782,P003124,2,9007.66,9007.66,18015.31,0,1441.23,0,200,7/29/2025,7/30/2025 0:00,Cancelled,0,
2820,1782,P003956,1,2695.2,2695.2,2695.2,0,215.62,13.48,70,7/28/2025,7/30/2025 0:00,Completed,0,
2821,1783,P002473,1,2122,2122,2122,0,169.76,0,150,8/9/2024,8/11/2024 0:00,Completed,0,
2822,1784,P004753,1,55.99,55.99,55.99,0,1.68,0.28,70,4/7/2024,4/9/2024 0:00,Completed,0,
2823,1784,P002267,4,4294.41,4294.41,17177.63,0,1374.21,0,200,4/9/2024,4/11/2024 0:00,Completed,0,
2824,1784,P004202,2,5093.53,5093.53,10187.05,0,814.96,50.94,200,4/7/2024,4/9/2024 0:00,Completed,0,
2825,1785,P004630,1,9435.27,9435.27,9435.27,0,754.82,47.18,200,2/10/2025,2/11/2025 0:00,Cancelled,0,
2826,1786,P003837,1,14681.7,14681.7,14681.7,0,1174.54,0,200,3/21/2024,3/23/2024 0:00,Completed,0,
2827,1787,P001710,2,13382.27,13382.27,26764.54,0,2141.16,0,200,7/19/2025,7/20/2025 0:00,Completed,0,
2828,1788,P004349,1,9952.57,9952.57,9952.57,0,796.21,49.76,150,12/21/2023,12/23/2023 0:00,Completed,0,
2829,1788,P001696,2,8418.6,8418.6,16837.21,0,1346.98,0,150,12/22/2023,12/24/2023 0:00,Completed,0,
2830,1789,P001390,1,14964.01,14964.01,14964.01,0,748.2,0,100,5/27/2025,5/28/2025 0:00,Completed,0,
2831,1790,P003494,1,9579.12,9579.12,9579.12,0,766.33,0,150,2/27/2025,3/1/2025 0:00,Cancelled,0,
2832,1791,P001050,1,821.28,821.28,821.28,0,65.7,0,50,12/11/2025,12/13/2025 0:00,Completed,0,
2833,1792,P000438,1,58.04,58.04,58.04,0,1.74,0,30,6/9/2025,6/10/2025 0:00,Completed,0,
2834,1792,P002500,1,12213.38,12213.38,12213.38,0,977.07,0,150,6/11/2025,6/13/2025 0:00,Completed,0,
2835,1792,P003030,1,167.22,167.22,167.22,0,5.02,0,70,6/9/2025,6/11/2025 0:00,Completed,0,
2836,1793,P000610,1,118.31,118.31,118.31,0,3.55,0,50,8/30/2025,9/1/2025 0:00,Completed,0,
2837,1793,P003492,2,13312.26,13312.26,26624.52,0,2129.96,0,200,9/1/2025,9/3/2025 0:00,Completed,0,
2838,1794,P004268,1,1519.03,1519.03,1519.03,0,151.9,7.6,30,11/24/2025,11/26/2025 0:00,Completed,0,
2839,1795,P001317,1,10912.3,10912.3,10912.3,0,872.98,0,150,12/29/2025,12/31/2025 0:00,Completed,0,
2840,1795,P002762,2,24.95,24.95,49.91,0,1.5,0,50,12/29/2025,12/31/2025 0:00,Cancelled,0,
2841,1795,P001046,2,1267.51,1267.51,2535.02,0,202.8,0,70,12/31/2025,1/2/2026 0:00,Completed,0,
2842,1796,P004678,2,2233.43,2233.43,4466.86,0,446.69,22.33,30,7/8/2025,7/10/2025 0:00,Completed,0,
2843,1797,P001191,1,7927.08,7292.91,7292.91,8,583.43,0,150,4/16/2025,4/18/2025 0:00,Cancelled,1,
2844,1798,P003187,1,5347.54,5347.54,5347.54,0,267.38,0,100,5/19/2025,5/20/2025 0:00,Completed,0,
2845,1798,P000088,1,129.09,129.09,129.09,0,3.87,0,50,5/19/2025,5/20/2025 0:00,Cancelled,0,
2846,1799,P002508,1,8769.09,8769.09,8769.09,0,701.53,0,200,2/8/2025,2/10/2025 0:00,Completed,0,
2847,1799,P003944,1,9643.45,9643.45,9643.45,0,771.48,48.22,200,2/6/2025,2/8/2025 0:00,Completed,0,
2848,1799,P003356,1,5141.36,5141.36,5141.36,0,411.31,0,150,2/7/2025,2/9/2025 0:00,Completed,0,
2849,1800,P004824,1,5485.62,5485.62,5485.62,0,438.85,27.43,150,2/12/2024,2/14/2024 0:00,Completed,0,
2850,1801,P003057,1,79.49,79.49,79.49,0,2.38,0,70,4/12/2025,4/14/2025 0:00,Cancelled,0,
2851,1801,P002410,1,186.83,186.83,186.83,0,5.6,0,70,4/11/2025,4/13/2025 0:00,Completed,0,
